Unnamed: 0,id,y,year,stage,match,gameday,time,home,away,stadium,tv,home_score,away_score,weather,temperature,humidity,Discomfort,discom,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa,home_rank,away_rank,forme,roofcover,mobilization,home_lat,home_long,away_lat,away_long,distance_km,timezone,MONTH,WEEK,tv_num,WEATHER,match_num,week_timezone,month_timezone,train,roofcover_1,capa_bining,distance_km2,rep_count,阿部　勇樹,遠藤　保仁,柿谷　曜一朗,駒野　友一,権田　修一,原口　元気,今野　泰幸,佐藤　寿人,山口　蛍,柴崎　岳,森重　真人,森脇　良太,水本　裕貴,西川　周作,青山　敏弘,前田　遼一,大久保　嘉人,大迫　勇也,谷口　博之,中村　憲剛,南野　拓実,柏木　陽介,豊田　陽平,槙野　智章,林　卓人,齋藤　学,髙萩　洋次郎,rep_away,rep_home,referee_rate,referee_rank,season_ticket,season_ticket_rate
1494,15562,3988,2013,Ｊ２,第３９節第１日,11/03(日・祝),14:05,東京ヴェルディ,カターレ富山,味の素スタジアム,スカパー！／スカパー！プレミアムサービス,1,2,曇,20.2,43%,65,3,西村　雄一,東京ヴェルディ,佐藤　優也,井林　章,刀根　亮輔,石神　直哉,森　勇介,鈴木　惇,小池　純輝,中後　雅喜,西　紀寛,常盤　聡,高原　直泰,カターレ富山,守田　達弥,平出　涼,御厨　貴文,木村　勝太,大西　容平,木本　敬介,キム　ヨングン,ソ　ヨンドク,舩津　徹也,白崎　凌兵,苔口　卓也,東京都調布市西町376-3,49970,9.0,19.0,陸上,77.4,0.07981,35.663902,139.525096,36.624048,137.197171,235.0344671,<function timezone at 0x000001CC36D28280>,11,日,2,曇,39,日noon,11noon,1,"(75, 100]","(40000, 50000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368,2,3393.454048,0.535
1495,15563,9095,2013,Ｊ２,第３９節第１日,11/03(日・祝),13:03,横浜ＦＣ,松本山雅ＦＣ,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,1,3,曇,18.8,55%,64,3,三上　正一郎,横浜ＦＣ,シュナイダー　潤之介,市村　篤司,ペ　スンジン,森本　良,中島　崇典,佐藤　謙介,髙地　系治,寺田　紳一,野崎　陽介,黒津　勝,三浦　知良,松本山雅ＦＣ,村山　智彦,玉林　睦実,多々良　敦斗,飯田　真輝,犬飼　智也,ユン　ソンヨル,喜山　康平,岩上　祐三,阿部　巧,船山　貴之,塩沢　勝吾,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,13.0,7.0,専用,0.0,0.58852,35.471264,139.60246,36.179582,137.916485,171.421398,<function timezone at 0x000001CC36D28280>,11,日,2,曇,39,日noon,11noon,1,,"(10000, 20000]","(100, 300]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,3,4051.070095,0.668
1496,15564,11402,2013,Ｊ２,第３９節第１日,11/03(日・祝),13:05,ガンバ大阪,ロアッソ熊本,万博記念競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ大阪／毎日放送（録）,4,0,雨のち曇,17.8,87%,64,3,東城　穣,ガンバ大阪,藤ヶ谷　陽介,加地　亮,西野　貴治,丹羽　大輝,藤春　廣輝,内田　達也,今野　泰幸,倉田　秋,二川　孝広,宇佐美　貴史,遠藤　保仁,ロアッソ熊本,南　雄太,筑城　和人,青木　良太,矢野　大輔,片山　奨典,黒木　晃平,吉井　孝輔,ファビオ,堀米　勇輝,仲間　隼斗,北嶋　秀朗,大阪府吹田市千里万博公園5-2,21000,2.0,17.0,陸上,1.0,0.54295,34.811971,135.541163,32.837386,130.79946,490.4852524,<function timezone at 0x000001CC36D28280>,11,日,4,雨,39,日noon,11noon,1,"(0, 5]","(20000, 30000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.421052632,1,6744.752571,0.549
1497,15565,22468,2013,Ｊ２,第３９節第１日,11/03(日・祝),19:04,ヴィッセル神戸,京都サンガF.C.,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,0,0,屋内,20.7,74%,68,3,榎本　一慶,ヴィッセル神戸,徳重　健太,奥井　諒,北本　久仁衛,河本　裕之,相馬　崇人,エステバン,橋本　英郎,マジーニョ,小川　慶治朗,森岡　亮太,ポポ,京都サンガF.C.,オ　スンフン,下畠　翔吾,染谷　悠太,バヤリッツァ,福村　貴幸,秋本　倫孝,工藤　浩平,倉貫　一毅,駒井　善成,横谷　繁,山瀬　功治,兵庫県神戸市兵庫区御崎町1-2-2,30132,1.0,3.0,専用,100.0,0.74565,34.656726,135.168171,34.993338,135.715575,62.467875,<function timezone at 0x000001CC36D28280>,11,日,3,晴,39,日night,11night,1,"(75, 100]","(30000, 40000]","(0, 100]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,3,5320.502,0.462
1498,15566,6782,2013,Ｊ２,第３９節第１日,11/03(日・祝),13:05,ファジアーノ岡山,ガイナーレ鳥取,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス,2,0,雨,18.1,87%,64,3,窪田　陽輔,ファジアーノ岡山,中林　洋次,近藤　徹志,竹田　忠嗣,植田　龍仁朗,田中　奏一,千明　聖典,島田　譲,田所　諒,金　民均,押谷　祐樹,桒田　慎一朗,ガイナーレ鳥取,小針　清允,柳楽　智和,林堂　眞,横竹　翔,森　英次郎,廣田　隆治,実信　憲明,武田　英二郎,永里　源気,住田　貴彦,久保　裕一,岡山県岡山市北区いずみ町2-1,20000,12.0,22.0,陸上,28.8,0.3391,34.679223,133.91539,35.458273,134.221166,90.81770585,<function timezone at 0x000001CC36D28280>,11,日,2,雨,39,日noon,11noon,1,"(5, 73]","(10000, 20000]","(0, 100]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,3,5736.069714,0.669
1499,15567,2934,2013,Ｊ２,第３９節第１日,11/03(日・祝),16:04,愛媛ＦＣ,水戸ホーリーホック,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,2,2,曇,18.8,88%,65,3,大西　弘幸,愛媛ＦＣ,秋元　陽太,関根　永悟,代　健司,アライール,浦田　延尚,三原　向平,渡邊　一仁,村上　巧,東　浩史,加藤　大,渡辺　亮太,水戸ホーリーホック,本間　幸司,細川　淳矢,新里　亮,冨田　大介,石神　幸征,西岡　謙太,鈴木　雄斗,橋本　晃司,小澤　司,山村　佑樹,鈴木　隆行,愛媛県松山市上野町乙46,15576,16.0,14.0,陸上,0.5,0.18837,33.768536,132.794947,36.345446,140.411495,751.0439962,<function timezone at 0x000001CC36D28280>,11,日,2,曇,39,日noon,11noon,1,"(0, 5]","(10000, 20000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,3,1504.986286,0.381
1500,15568,4253,2013,Ｊ２,第３９節第１日,11/03(日・祝),13:03,アビスパ福岡,徳島ヴォルティス,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス,1,0,雨,19.1,85%,66,3,上田　益也,アビスパ福岡,神山　竜一,オ　チャンヒョン,パク　ゴン,古賀　正紘,金森　健志,堤　俊輔,三島　勇太,中原　秀人,金久保　順,石津　大介,坂田　大輔,徳島ヴォルティス,松井　謙弥,藤原　広太朗,千代反田　充,青山　隼,濱田　武,柴崎　晃誠,アレックス,鈴木　達也,大﨑　淳矢,キム　ジョンミン,津田　知宏,福岡県福岡市博多区東平尾公園2-1-1,22563,14.0,5.0,専用,71.3,0.18849,33.586139,130.460089,34.167912,134.615254,389.775116,<function timezone at 0x000001CC36D28280>,11,日,2,雨,39,日noon,11noon,1,"(5, 73]","(20000, 30000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,3,2966.66,0.518
1501,15569,1682,2013,Ｊ２,第３９節第１日,11/03(日・祝),13:04,ギラヴァンツ北九州,ザスパクサツ群馬,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ北九州,3,2,曇,19.3,91%,66,3,池内　明彦,ギラヴァンツ北九州,武田　博行,宮本　亨,渡邉　将基,前田　和哉,多田　高行,新井　純平,八角　剛史,井上　翔太,森村　昂太,渡　大生,池元　友樹,ザスパクサツ群馬,北　一真,小柳　達司,クォン　ハンジン,乾　大知,加藤　弘堅,坂井　洋平,夛田　凌輔,星野　悟,平繁　龍一,青木　孝太,エデル,福岡県北九州市八幡西区御開4-16-1,10202,17.0,20.0,陸上,0.0,0.16487,33.890298,130.730906,36.41273,139.05222,807.8784373,<function timezone at 0x000001CC36D28280>,11,日,3,曇,39,日noon,11noon,1,,"(10000, 20000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,2,1022.196667,0.322
1502,15570,5259,2013,Ｊ２,第３９節第１日,11/03(日・祝),13:03,Ｖ・ファーレン長崎,栃木ＳＣ,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,2,0,雨,18.4,95%,65,3,木村　博之,Ｖ・ファーレン長崎,金山　隼樹,岡本　拓也,山口　貴弘,髙杉　亮太,神崎　大輔,岩間　雄大,井上　裕大,古部　健太,佐藤　洸一,奥埜　博亮,幸野　志有人,栃木ＳＣ,榎本　達也,山形　辰徳,赤井　秀行,チャ　ヨンファン,菅　和範,廣瀬　浩二,パウリーニョ,菊岡　拓朗,近藤　祐介,クリスティアーノ,サビア,長崎県諫早市宇都町27-1,20246,5.0,8.0,陸上,100.0,0.25976,32.834076,130.045826,36.555582,139.98623,999.3029094,<function timezone at 0x000001CC36D28280>,11,日,2,雨,39,日noon,11noon,1,"(75, 100]","(20000, 30000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355263158,1,2608.842429,0.423
1503,15571,18088,2013,Ｊ２,第４０節第１日,11/10(日),16:03,コンサドーレ札幌,ヴィッセル神戸,札幌ドーム,スカパー！／スカパー！プレミアムサービス,1,0,屋内,20.8,41%,66,3,池内　明彦,コンサドーレ札幌,杉山　哲,日高　拓磨,奈良　竜樹,チョ　ソンジン,上原　慎也,深井　一希,河合　竜二,レ　コン　ビン,宮澤　裕樹,荒野　拓馬,前田　俊介,ヴィッセル神戸,徳重　健太,奥井　諒,北本　久仁衛,河本　裕之,相馬　崇人,エステバン,橋本　英郎,マジーニョ,ポポ,森岡　亮太,小川　慶治朗,北海道札幌市豊平区羊ヶ丘1,39232,8.0,2.0,専用,100.0,0.46105,42.990187,141.392009,34.656726,135.168171,1070.671506,<function timezone at 0x000001CC36D28280>,11,日,2,晴,40,日noon,11noon,1,"(75, 100]","(30000, 40000]","(1000, 2000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,2,4493.301333,0.446
1504,15572,4773,2013,Ｊ２,第４０節第１日,11/10(日),19:04,水戸ホーリーホック,東京ヴェルディ,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス,1,0,曇,14.9,63%,59,2,日高　晴樹,水戸ホーリーホック,本間　幸司,石神　幸征,細川　淳矢,冨田　大介,輪湖　直樹,西岡　謙太,内田　航平,船谷　圭祐,橋本　晃司,難波　宏明,鈴木　隆行,東京ヴェルディ,佐藤　優也,井林　章,刀根　亮輔,福井　諒司,森　勇介,中後　雅喜,金　鐘必,鈴木　惇,小池　純輝,常盤　聡,中島　翔哉,茨城県水戸市小吹町2058-1,12000,14.0,12.0,陸上,41.5,0.39775,36.345446,140.411495,35.663902,139.525096,110.0240348,<function timezone at 0x000001CC36D28280>,11,日,2,曇,40,日night,11night,1,"(5, 73]","(10000, 20000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223684211,3,1208.517,0.261
1505,15573,6671,2013,Ｊ２,第４０節第１日,11/10(日),13:03,栃木ＳＣ,ギラヴァンツ北九州,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）,3,2,曇一時晴一時雨,13.7,84%,57,2,長谷　拓,栃木ＳＣ,榎本　達也,山形　辰徳,赤井　秀行,チャ　ヨンファン,菅　和範,廣瀬　浩二,パウリーニョ,三都主　アレサンドロ,近藤　祐介,クリスティアーノ,サビア,ギラヴァンツ北九州,武田　博行,宮本　亨,渡邉　将基,前田　和哉,冨士　祐樹,新井　純平,八角　剛史,小手川　宏基,鈴木　修人,渡　大生,池元　友樹,栃木県宇都宮市清原工業団地32,15589,9.0,16.0,専用,4.6,0.42793,36.555582,139.98623,33.890298,130.730906,892.5159002,<function timezone at 0x000001CC36D28280>,11,日,3,曇,40,日noon,11noon,1,"(0, 5]","(10000, 20000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,4,2008.137143,0.408
1506,15574,9333,2013,Ｊ２,第４０節第１日,11/10(日),13:03,ジェフユナイテッド千葉,Ｖ・ファーレン長崎,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,0,2,曇一時晴,20.9,70%,68,3,高山　啓義,ジェフユナイテッド千葉,岡本　昌弘,米倉　恒貴,キム　ヒョヌン,山口　智,高橋　峻希,山口　慶,佐藤　健太郎,兵働　昭弘,田中　佑昌,町田　也真人,ケンペス,Ｖ・ファーレン長崎,金山　隼樹,岡本　拓也,山口　貴弘,趙　民宇,金久保　彩,井上　裕大,岩間　雄大,古部　健太,奥埜　博亮,佐藤　洸一,幸野　志有人,千葉県千葉市中央区川崎町1-20,18500,4.0,5.0,専用,85.6,0.50449,35.57696,140.125569,32.834076,130.045826,976.9609324,<function timezone at 0x000001CC36D28280>,11,日,2,曇,40,日noon,11noon,1,"(75, 100]","(10000, 20000]","(500, 1000]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368,2,6632.462571,0.663
1507,15575,8147,2013,Ｊ２,第４０節第１日,11/10(日),13:03,松本山雅ＦＣ,モンテディオ山形,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス／テレビ信州,2,3,雨のち曇,14.9,71%,59,2,河合　英治,松本山雅ＦＣ,村山　智彦,犬飼　智也,多々良　敦斗,飯田　真輝,玉林　睦実,岩沼　俊介,喜山　康平,飯尾　竜太朗,岩上　祐三,船山　貴之,塩沢　勝吾,モンテディオ山形,常澤　聡,キム　ボムヨン,西河　翔吾,イ　ジュヨン,中村　太亮,宮阪　政樹,秋葉　勝,ロメロ　フランク,伊東　俊,中島　裕希,林　陵平,長野県松本市神林5300,20396,6.0,11.0,専用,12.1,0.39944,36.179582,137.916485,38.337364,140.374318,323.8350788,<function timezone at 0x000001CC36D28280>,11,日,3,雨,40,日noon,11noon,1,"(5, 73]","(20000, 30000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184210526,3,6867.650095,0.622
1508,15576,3299,2013,Ｊ２,第４０節第１日,11/10(日),16:04,カターレ富山,横浜ＦＣ,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,0,1,雨,11.7,92%,53,1,松尾　一,カターレ富山,守田　達弥,平出　涼,御厨　貴文,木村　勝太,大西　容平,木本　敬介,キム　ヨングン,ソ　ヨンドク,舩津　徹也,白崎　凌兵,苔口　卓也,横浜ＦＣ,渋谷　飛翔,武岡　優斗,ペ　スンジン,野上　結貴,中島　崇典,髙地　系治,渡辺　匠,野崎　陽介,寺田　紳一,小野瀬　康介,大久保　哲哉,富山県富山市南中田368,25250,19.0,14.0,陸上,10.0,0.13065,36.624048,137.197171,35.471264,139.60246,251.6566206,<function timezone at 0x000001CC36D28280>,11,日,2,雨,40,日noon,11noon,1,"(5, 73]","(20000, 30000]","(100, 300]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368,2,1973.16,0.441
1509,15577,2856,2013,Ｊ２,第４０節第１日,11/10(日),16:04,ＦＣ岐阜,愛媛ＦＣ,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス,1,1,雨のち曇,16.7,80%,62,3,井上　知大,ＦＣ岐阜,高木　貴弘,杉山　新,木谷　公亮,新井　辰也,野垣内　俊,染矢　一樹,益山　司,服部　年宏,美尾　敦,スティッペ,中村　祐輝,愛媛ＦＣ,秋元　陽太,代　健司,アライール,浦田　延尚,三原　向平,村上　巧,トミッチ,加藤　大,重松　健太郎,石井　謙伍,渡辺　亮太,岐阜県岐阜市長良福光大野2675-28,20000,21.0,16.0,陸上,45.8,0.1428,35.442912,136.763069,33.768536,132.794947,408.5782914,<function timezone at 0x000001CC36D28280>,11,日,2,雨,40,日noon,11noon,1,"(5, 73]","(10000, 20000]","(300, 500]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276315789,2,1375.701333,0.304
1510,15578,15380,2013,Ｊ２,第４０節第１日,11/10(日),13:04,京都サンガF.C.,ガンバ大阪,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／ＫＢＳ京都（録）,0,2,曇時々雨,17.1,87%,62,3,村上　伸次,京都サンガF.C.,オ　スンフン,下畠　翔吾,内野　貴志,染谷　悠太,福村　貴幸,秋本　倫孝,倉貫　一毅,工藤　浩平,三平　和司,山瀬　功治,駒井　善成,ガンバ大阪,藤ヶ谷　陽介,加地　亮,西野　貴治,丹羽　大輝,藤春　廣輝,内田　達也,今野　泰幸,倉田　秋,二川　孝広,宇佐美　貴史,遠藤　保仁,京都府京都市右京区西京極新明町29,20588,3.0,1.0,陸上,0.0,0.74704,34.993338,135.715575,34.811971,135.541163,25.66985921,<function timezone at 0x000001CC36D28280>,11,日,4,曇,40,日noon,11noon,1,,"(20000, 30000]","(0, 100]",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.434210526,1,3077.601429,0.39
1511,15579,2222,2013,Ｊ２,第４０節第１日,11/10(日),16:04,ガイナーレ鳥取,ザスパクサツ群馬,とりぎんバードスタジアム,スカパー！／スカパー！プレミアムサービス,1,1,雨,15.1,75%,59,2,東城　穣,ガイナーレ鳥取,小針　清允,柳楽　智和,林堂　眞,横竹　翔,森　英次郎,奥山　泰裕,実信　憲明,武田　英二郎,永里　源気,廣田　隆治,久保　裕一,ザスパクサツ群馬,北　一真,小柳　達司,クォン　ハンジン,乾　大知,小林　竜樹,坂井　洋平,夛田　凌輔,瀬川　和樹,平繁　龍一,青木　孝太,ダニエル　ロビーニョ,鳥取県鳥取市蔵田423,16033,22.0,20.0,専用,9.7,0.13859,35.458273,134.221166,36.41273,139.05222,448.5636659,<function timezone at 0x000001CC36D28280>,11,日,2,雨,40,日noon,11noon,1,"(5, 73]","(10000, 20000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421052632,1,1761.628095,0.43
1512,15580,6880,2013,Ｊ２,第４０節第１日,11/10(日),16:04,徳島ヴォルティス,ファジアーノ岡山,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー！／スカパー！プレミアムサービス,2,0,雨,17.8,79%,63,3,吉田　哲朗,徳島ヴォルティス,松井　謙弥,藤原　広太朗,橋内　優也,千代反田　充,濱田　武,柴崎　晃誠,アレックス,宮崎　光平,大﨑　淳矢,ドウグラス,津田　知宏,ファジアーノ岡山,中林　洋次,近藤　徹志,竹田　忠嗣,植田　龍仁朗,田中　奏一,千明　聖典,島田　譲,田所　諒,桒田　慎一朗,押谷　祐樹,金　民均,徳島県鳴門市撫養町立岩字四枚61,19637,6.0,9.0,陸上,1.3,0.35036,34.167912,134.615254,34.679223,133.91539,85.76669023,<function timezone at 0x000001CC36D28280>,11,日,2,雨,40,日noon,11noon,1,"(0, 5]","(10000, 20000]","(0, 100]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105,3,2713.003429,0.624
1513,15581,6561,2013,Ｊ２,第４０節第１日,11/10(日),19:04,ロアッソ熊本,アビスパ福岡,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス,1,1,曇,15.8,68%,60,3,野田　祐樹,ロアッソ熊本,南　雄太,筑城　和人,吉井　孝輔,矢野　大輔,藏川　洋平,黒木　晃平,養父　雄仁,片山　奨典,ファビオ,ウーゴ,仲間　隼斗,アビスパ福岡,神山　竜一,堤　俊輔,古賀　正紘,パク　ゴン,金森　健志,オ　チャンヒョン,中原　秀人,石津　大介,金久保　順,三島　勇太,坂田　大輔,熊本県熊本市東区平山町2776,32000,18.0,13.0,陸上,55.9,0.20503,32.837386,130.79946,33.586139,130.460089,88.86581444,<function timezone at 0x000001CC36D28280>,11,日,2,曇,40,日night,11night,1,"(5, 73]","(30000, 40000]","(0, 100]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,2,3536.990095,0.568
1514,15582,8266,2013,Ｊ２,第４１節第１日,11/17(日),14:03,水戸ホーリーホック,京都サンガF.C.,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス／ＮＨＫ水戸,2,1,晴,16.8,50%,61,3,窪田　陽輔,水戸ホーリーホック,本間　幸司,石神　幸征,細川　淳矢,冨田　大介,輪湖　直樹,西岡　謙太,内田　航平,船谷　圭祐,橋本　晃司,難波　宏明,鈴木　隆行,京都サンガF.C.,オ　スンフン,下畠　翔吾,内野　貴志,バヤリッツァ,福村　貴幸,秋本　倫孝,工藤　浩平,倉貫　一毅,三平　和司,横谷　繁,駒井　善成,茨城県水戸市小吹町2058-1,12000,13.0,3.0,陸上,41.5,0.68883,36.345446,140.411495,34.993338,135.715575,450.7911921,<function timezone at 0x000001CC36D28280>,11,日,3,晴,41,日noon,11noon,1,"(5, 73]","(10000, 20000]","(300, 500]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,3,1208.517,0.261
